filename,women-related target,harm_type,harm_category,rationale
img03179.jpg,woman cooking,Non-Harmful,NULL,"The meme uses 'girl power' humorously to celebrate a woman cooking, without implying any negative connotation towards her."
img03180.jpg,girls,Explicit-Harm,Sexual-Harassment,The meme objectifies women by equating their value to personal preferences and controlling behavior.
img03181.jpg,women running with vacuum cleaners,Non-Harmful,NULL,"The meme uses a humorous comparison between running and vacuuming, but there is no intent to harm or demean the women depicted."
img03182.jpg,woman,Explicit-Harm,Violence,"The meme suggests violence against women as a joke, implying that hitting women can be done 'Chuck Norris style', which trivializes domestic violence."
img03183.jpg,woman sitting on a bed,Non-Harmful,NULL,The meme depicts a relatable scenario involving communication issues between partners but does not target the woman for abuse.
img03184.jpg,woman,Explicit-Harm,Misogyny,"The meme suggests that relationships with women are inherently problematic, perpetuating the idea that women are unreliable partners."
img03185.jpg,waitress,Implicit-Harm,Misogyny,"The meme suggests the waitress's black eye is due to her lack of listening, implying she deserves punishment."
img03186.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a t-shirt graphic to humorously suggest that women's breasts are like game controllers, but it does not target women for abuse."
img03187.jpg,step daughter,Explicit-Harm,Sexual-Harassment,"The meme suggests that raping a stepdaughter is a way to control her, which is a sexual aggression."
img03188.jpg,woman,Non-Harmful,NULL,The meme quotes a statement that does not directly harm women but rather makes a statement about personal behavior.
img03189.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by reducing her to a body part (her breasts) and uses sexual language ('fuck off') to express dissatisfaction.
img03190.jpg,woman,Non-Harmful,NULL,"The meme uses a humorous scenario involving a wife, but it does not target women for abuse."
img03191.jpg,female politicians,Non-Harmful,NULL,"The image is a satirical meme comparing female politicians to 'dogs' of the Democratic Party, but it does not explicitly harm or demean them."
img03192.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme uses a derogatory term 'pussy nigga' and a demand for silence, implying sexual objectification."
img03193.jpg,woman in the kitchen,Non-Harmful,NULL,"The meme uses a scene from a movie to make a point about a character's behavior, but it does not target a woman for abuse."
img03194.jpg,fat feminist,Explicit-Harm,Misogyny,The meme uses derogatory language to attack the woman's body type and political beliefs.
img03195.jpg,woman,Explicit-Harm,Appearance-Attack,"The meme uses a 'yo mama' joke to insult the woman's weight, equating her size to property damage."
img03196.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by reducing her to a body part and making a sexual proposition.
img03197.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by suggesting she would be unfaithful if her phone died, implying a sexual double standard."
img03198.jpg,woman eating a hot dog,Non-Harmful,NULL,"The meme is a humorous observation about political polling methods, not targeting the woman for abuse."
img03199.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme uses a derogatory term 'shemale' and references a movie, implying a sexual double standard or objectification of women."
img03200.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by equating her presence with sexual services.
img03201.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a humorous scenario involving a wife's death and household chores, but it does not target women for abuse."
img03202.jpg,woman in bikini,Implicit-Harm,Sexual-Harassment,The meme objectifies the woman by suggesting she is desirable solely for her physical appearance.
img03203.jpg,Rihanna,Non-Harmful,NULL,The meme references a well-known incident involving Rihanna and Chris Brown but does not directly harm or attack her.
img03204.jpg,woman,Non-Harmful,NULL,The meme uses a humorous comparison but does not demean or harm the woman.
img03205.jpg,woman,Explicit-Harm,Misogyny,"The meme uses derogatory language to attack the woman's political beliefs and character, promoting harmful stereotypes."
img03206.jpg,woman's behavior,Implicit-Harm,Misogyny,"The meme suggests that a woman's behavior can be explained by her zodiac sign, implying that her actions are predetermined and not under her control, which reinforces stereotypes about women's roles and autonomy."
img03207.jpg,girl,Implicit-Harm,Sexual-Harassment,"The meme suggests a sexual assault as a consequence of a college encounter, implying the girl was raped after being hugged by a man."
img03208.jpg,female coach,Implicit-Harm,Misogyny,"The meme suggests that the team's performance is linked to the presence of a female coach, implying that women are inherently inferior in coaching roles."
img03209.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies women by equating them to chicken, suggesting a preference for dead women, which is a sexualized and violent stereotype."
img03210.jpg,fat girls,Implicit-Harm,Appearance-Attack,"The meme criticizes the way fat women are perceived when wearing tight clothes, suggesting they are unattractive."
img03211.jpg,woman,Explicit-Harm,Misogyny,"The meme uses a derogatory term 'transfat' to attack the woman's body type, implying she is unattractive."
img03212.jpg,woman passenger,Non-Harmful,NULL,The meme uses a suggestive caption but does not explicitly harm or demean the woman.
img03213.jpg,woman passenger,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by asking her to show her breasts, which is a sexual proposition."
img03214.jpg,girls with flat asses,Implicit-Harm,Appearance-Attack,"The meme suggests that girls with flat asses have to take extra precautions when taking pictures, implying a negative judgment about their appearance."
img03215.jpg,woman wearing hijab,Non-Harmful,NULL,The image is a CAPTCHA task and does not contain any harmful content directed towards the woman.
img03216.jpg,feminist protesters,Explicit-Harm,Sexual-Harassment,"The meme objectifies the women as a group by focusing on their reaction to a sexual act, implying they are there solely for the purpose of being harassed."
img03217.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme uses the woman's body as a means to make a sexual joke, objectifying her."
img03218.jpg,woman wearing duct tape over mouth,Non-Harmful,NULL,"The meme uses duct tape humorously to emphasize covering both nose and mouth during COVID-19 precautions, without targeting the woman personally."
img03219.jpg,Serena Williams during her pregnancy,Non-Harmful,NULL,The image is a humorous comparison but does not target Serena Williams for abuse.
img03220.jpg,woman's sleeping location,Non-Harmful,NULL,The meme makes a general statement about a common household arrangement without targeting or demeaning any specific woman.
img03221.jpg,woman,Explicit-Harm,Violence,"The meme suggests hitting a woman as a humorous way to get her attention, promoting domestic violence."
img03222.jpg,woman,Explicit-Harm,Misogyny,The meme uses the brand name 'I Can't Believe It's Not Butter!' to mockingly suggest that the product is actually 'Misogyny!'
img03223.jpg,girls,Explicit-Harm,Misogyny,The meme uses derogatory language to generalize and demean girls as a group.
img03224.jpg,feminism,Non-Harmful,NULL,The meme contrasts past and present feminism but does not explicitly harm or demean either.
img03225.jpg,women,Explicit-Harm,Misogyny,"The meme portrays Luigi as advocating for women being property, which is a form of gender-based discrimination."
img03226.jpg,pregnant woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies the pregnant woman by focusing on her mouth and the baby's actions, suggesting a sexualized and dehumanizing scenario."
img03227.jpg,women in the air force,Non-Harmful,NULL,"The meme uses humor to highlight the diverse roles women play in the Air Force, emphasizing their contributions rather than demeaning them."
img03228.jpg,woman,Non-Harmful,NULL,"The meme uses Donald Trump's statement to critique the idea of respecting women, but it does not directly harm or demean women."
img03229.jpg,woman working on electronics,Explicit-Harm,Misogyny,The meme uses derogatory language to insult the woman's competence and mocks her attempt at technical work.
img03230.jpg,woman in lingerie,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by comparing her sexual activity to a screen door in a tornado, suggesting she is loud and forceful."
img03231.jpg,homeless women,Non-Harmful,NULL,"The meme uses a positive term 'A Saint' to describe the act of helping homeless women, which is not harmful."
img03232.jpg,Michelle Obama,Explicit-Harm,Misogyny,"The meme suggests that covering women's faces and silencing their voices is endorsed, which is a form of objectification and dehumanization."
img03233.jpg,woman,Explicit-Harm,Violence,"The meme depicts a man physically restraining a woman, suggesting domestic violence."
img03234.jpg,woman,Non-Harmful,NULL,The meme uses a humorous scenario but does not explicitly harm or demean the woman.
img03235.jpg,woman doctor,Implicit-Harm,Misogyny,"The meme suggests that women should be in the kitchen rather than in a professional medical setting, perpetuating the stereotype that women belong in domestic roles."
